																																					
																																					
																																					
Best Site Target ID	Best Site Target Name	Best Site ID	Best Site Name	Best Site Address 1	Best Site City	Best Site State	Best Site Postal Code	Best Site Country	Serial Number	Instance ID	Parent Instance ID	Service Bill to Name	Product Bill to Name	VMS	VMS Subgroup	Shipped Date	LDoS	End of Product Sale Date	Contract #	Contract Status	Contract End Date	Product ID	Architecture Group	Architecture Sub Group	Product Family	Product Subgroup	Product Type	Product Net $	SKU List $	Product SO	Product PO	Coverage	CPL ID	KTN Engagement Type	KTN Network Collected	Default Service List $	Service SKU List $
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	412872677	VOLKSWAGEN GROUP OF AMERICA	3800 HAMLIN RD	AUBURN HILLS	MI	48326	UNITED STATES	FNS150311SB	596655286	1009329116		CDW LOGISTICS INC	Wholesale/Distribution	Wholesale/Distribution	2/9/11	3/31/18	3/8/13	<NULL>	<NULL>	<NULL>	GLC-SX-MM=	Switching	Optics - Ent. Networking Allocation	SFPGE	SPARE	CARD	205.00	500.00	50288720	HSI6694	Not Covered	<NULL>	<NULL>		0.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	403907436	TSI-VOLKSWAGEN	3800 HAMLIN RD	AUBURN HILLS	MI	48326	UNITED STATES	FTX1207A23Y	379939541	<NULL>	UNISYS CORPORATION	T SYSTEMS NORTH AMERICA	Wholesale/Distribution	Wholesale/Distribution	2/19/08	10/31/16	11/1/11	3888746	ACTIVE	12/31/17	CISCO3845	Enterprise Routing	Ent. Access Routing	3800	3845 SERIES	CHASSIS	6240.00	13000.00	47374997	08/13649	Not Covered	55554239062	CDS	Yes	2234.00	3574.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	403907436	TSI-VOLKSWAGEN	3800 HAMLIN RD	AUBURN HILLS	MI	48326	UNITED STATES	FOC12025FFE	379939593	379939541	UNISYS CORPORATION	T SYSTEMS NORTH AMERICA	Wholesale/Distribution	Wholesale/Distribution	2/19/08	5/31/17	5/21/12	3888746	ACTIVE	12/31/17	CISCO3845-MB	Enterprise Routing	Ent. Access Routing	3800	SYSTEM	CARD	0.00	0.00	47374997	08/13649	Not Covered	55554239117	CDS	Yes	0.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	403907436	TSI-VOLKSWAGEN	3800 HAMLIN RD	AUBURN HILLS	MI	48326	UNITED STATES	FOC11521HWG	379939556	379939541	UNISYS CORPORATION	T SYSTEMS NORTH AMERICA	Wholesale/Distribution	Wholesale/Distribution	2/19/08	4/30/19	4/11/14	3888746	ACTIVE	12/31/17	NM-1T3/E3	Enterprise Routing	Ent. Access Routing	WANLAN	SYSTEM	CARD	4080.00	9350.00	47374997	08/13649	Not Covered	55554239067	CDS	Yes	0.00	0.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC1302V6QU	445155820	<NULL>	PC CONNECTION SERVICES	D&H DISTRIBUTION COMPANY	Retail	Other (Retail)	2/6/09	10/31/19	10/31/14	4116771	EXPIRED	7/17/13	WS-C2960-24-S	Switching	Ent. Switching - Access	C2960	C2960 SERIES	CHASSIS	501.00	825.00	48349752	305990L	Not Covered	53496901629	<NULL>		53.00	53.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC1303W122	445155810	<NULL>	PC CONNECTION SERVICES	D&H DISTRIBUTION COMPANY	Retail	Other (Retail)	2/6/09	10/31/19	10/31/14	4116771	EXPIRED	7/17/13	WS-C2960-24-S	Switching	Ent. Switching - Access	C2960	C2960 SERIES	CHASSIS	501.00	825.00	48349752	305990L	Not Covered	53496901502	<NULL>		53.00	53.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC0804Z0DC	186118989	<NULL>	PC CONNECTION SERVICES	REYNOLDS & REYNOLDS	Retail	Other (Retail)	2/19/04	10/31/13	10/21/08	4116771	EXPIRED	7/17/13	WS-C2950-24	Switching	Ent. Switching - Access	C2950	C2950 SERIES	CHASSIS	597.00	995.00	44058593	204005	Not Covered	53496900663	<NULL>		0.00	58.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC0804W01N	186115642	<NULL>	PC CONNECTION SERVICES	REYNOLDS & REYNOLDS	Retail	Other (Retail)	2/19/04	10/31/13	10/21/08	4116771	EXPIRED	7/17/13	WS-C2950-24	Switching	Ent. Switching - Access	C2950	C2950 SERIES	CHASSIS	597.00	995.00	44058593	204005	Not Covered	53496900652	<NULL>		0.00	58.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC0804Y0CE	186120294	<NULL>	PC CONNECTION SERVICES	REYNOLDS & REYNOLDS	Retail	Other (Retail)	2/19/04	10/31/13	10/21/08	4116771	EXPIRED	7/17/13	WS-C2950-24	Switching	Ent. Switching - Access	C2950	C2950 SERIES	CHASSIS	597.00	995.00	44058593	204005	Not Covered	53496900792	<NULL>		0.00	58.00
43102631	VW OF ESSERMAN INTERNATIONAL	402645188	ESSERMAN AUTOMOTIVE GROUP	10455 NW 12TH ST	MIAMI	FL	33172	UNITED STATES	FOC0804Y01D	186120694	<NULL>	PC CONNECTION SERVICES	REYNOLDS & REYNOLDS	Retail	Other (Retail)	2/19/04	10/31/13	10/21/08	4116771	EXPIRED	7/17/13	WS-C2950-24	Switching	Ent. Switching - Access	C2950	C2950 SERIES	CHASSIS	597.00	995.00	44058593	204005	Not Covered	53496900802	<NULL>		0.00	58.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	417964065	VOLKSWAGEN OF AMERICA	6748 PRESTON AVE	LIVERMORE	CA	94551	UNITED STATES	FTX172684WP	1428692322	<NULL>	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Wholesale/Distribution	Wholesale/Distribution	7/2/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	CISCO1941-SEC/K9	Enterprise Routing	Ent. Access Routing	1900ISR	1941 SERIES	CHASSIS	1447.10	2495.00	53132940	20D9643S	Covered	56010922964	<NULL>		206.00	426.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	417964065	VOLKSWAGEN OF AMERICA	6748 PRESTON AVE	LIVERMORE	CA	94551	UNITED STATES	3901J684059	1448821239	<NULL>	VERIZON BUSINESS PURCHASING	TELCOBUYCOM LLC	Wholesale/Distribution	Wholesale/Distribution	8/22/13	<NULL>	8/21/14	2458570	ACTIVE	6/30/16	L-SL-19-DATA-K9=	Enterprise Routing	Ent. Access Routing	1900ISR	SPARE	SOFTWARE	348.00	600.00	53340034	10325702	Not Covered	55427499450	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH1929846N	1701554960	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324211	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH19318CLK	1701555325	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324361	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH1930AAPH	1701555435	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324376	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH19298NJ1	1701555050	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324256	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH19318DJV	1701555030	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324246	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH1930AD1V	1701555260	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324351	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH1930AAP5	1701555425	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324371	<NULL>		20.00	20.00
91268	VOLKSWAGEN AG	402344470	VW CREDIT INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	FCH19298VBS	1701555061	<NULL>	TYMPANI INC	COMSTOR	Manufacturing	Automotive/Transportation Manufacturing	8/12/15	<NULL>	<NULL>	95154415	ACTIVE	11/5/18	CP-8851-K9=	Collaboration	UC Endpoints	PHONVOC	8851 SERIES	CHASSIS	345.10	595.00	100974800	4500379425OP	Covered	57223324261	<NULL>		20.00	20.00
111044537	VOLKSWAGEN OF AMERICA	402718242	VOLKSWAGEN OF AMERICA	2260 WOODLAND POINTE AVE	HERNDON	VA	20171	UNITED STATES	FDO1211V1RF	387746118	<NULL>	CDW LOGISTICS INC	TECH DATA PRODUCT MANAGEMENT INC	Retail	Other (Retail)	4/4/08	1/31/18	1/30/13	3996225	EXPIRED	5/23/09	WS-C3560E-48PD-SF	Switching	Ent. Switching - Access	C3560E	C3560E SER	CHASSIS	9447.00	16500.00	47386530	20-P1-995863	Not Covered	2973766456	<NULL>		1040.00	1300.00
111044537	VOLKSWAGEN OF AMERICA	402718242	VOLKSWAGEN OF AMERICA	2260 WOODLAND POINTE AVE	HERNDON	VA	20171	UNITED STATES	FDO1208V0U7	387711214	<NULL>	CDW LOGISTICS INC	TECH DATA PRODUCT MANAGEMENT INC	Retail	Other (Retail)	4/4/08	1/31/18	1/30/13	3996225	EXPIRED	5/23/09	WS-C3560E-48PD-SF	Switching	Ent. Switching - Access	C3560E	C3560E SER	CHASSIS	9447.00	16500.00	47386530	20-P1-995863	Not Covered	2973766308	CDS	Yes	1040.00	1300.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	405140638	TSI-VOLKSWAGEN WESTLAKE	5388 STERLING CENTER DR	WESTLAKE VILLAGE	CA	91361	UNITED STATES	FTX1218A21P	392141334	<NULL>	UNISYS CORPORATION	T SYSTEMS	Wholesale/Distribution	Wholesale/Distribution	4/29/08	10/31/16	11/1/11	3888746	ACTIVE	12/31/17	CISCO2821	Enterprise Routing	Ent. Access Routing	2800	2821 SERIES	CHASSIS	1869.60	3895.00	47589036	4500182822	Not Covered	52464956266	<NULL>		777.00	1243.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	405140638	TSI-VOLKSWAGEN WESTLAKE	5388 STERLING CENTER DR	WESTLAKE VILLAGE	CA	91361	UNITED STATES	36423165	392141356	392141334	UNISYS CORPORATION	T SYSTEMS	Wholesale/Distribution	Wholesale/Distribution	4/29/08	4/28/14	4/29/09	3888746	ACTIVE	12/31/17	NM-4B-U	Enterprise Routing	Ent. Access Routing	WANLAN	SYSTEM	CARD	720.00	1500.00	47589036	4500182822	Not Covered	52464956280	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633874	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	1/31/20	1/27/15	94005428	ACTIVE	12/31/17	S190UK9-15204M	Enterprise Routing	Ent. Access Routing	1900ISR	SYSTEM	SOFTWARE	0.00	0.00	52974426	20CK212S	Covered	56009527668	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633851	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	SL-19-IPB-K9	Enterprise Routing	Ent. Access Routing	1900ISR	SYSTEM	SOFTWARE	0.00	0.00	52974426	20CK212S	Covered	56009527658	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633862	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	HWIC-BLANK	Enterprise Routing	Ent. Access Routing	3900ISR	SYSTEM	CARD	0.00	50.00	52974426	20CK212S	Covered	56009527663	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633828	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	PWR-1941-AC	Enterprise Routing	Ent. Access Routing	1900ISR	SYSTEM	CARD	0.00	0.00	52974426	20CK212S	Covered	56009527648	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633881	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	ISR-CCP-EXP	Enterprise Routing	Ent. Access Routing	AGOTHER	SYSTEM	SOFTWARE	0.00	0.00	52974426	20CK212S	Covered	56009527673	<NULL>		0.00	0.00
111044537	VOLKSWAGEN OF AMERICA	410432916	VOLKSWAGEN OF AMERICA	201 DEL NORTE BLVD	OXNARD	CA	93030	UNITED STATES	<NULL>	1415633915	1415633795	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Retail	Other (Retail)	5/28/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	PI-MSE-PRMO-INSRT	Wireless	Ent. - Wireless	AIR	SPARE	CARD	0.00	0.00	52974426	20CK212S	Covered	56009527683	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	418544522	VOLKSWAGEN OF AMERICA	2500 TERMINAL AVE	NATIONAL CITY	CA	91950	UNITED STATES	<NULL>	1186691687	1186691678	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Manufacturing	Automotive/Transportation Manufacturing	1/17/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	MEM-CF-256MB	Enterprise Routing	Ent. Access Routing	3900ISR	SYSTEM	CARD	0.00	0.00	52545827	30K3999S	Covered	56011070562	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	17888502	21639215	14532354	AT&T DATACOMM INC	VOLKSWAGEN OF AMERICA INC	Manufacturing	Automotive/Transportation Manufacturing	3/6/00	12/31/14	12/28/09	2286731	EXPIRED	5/31/11	WIC-1T	Enterprise Routing	Ent. Access Routing	WANLAN	SYSTEM	CARD	0.00	400.00	40741030	4500068289	Not Covered	783995690	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	38342	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	17887704	21638848	14532324	AT&T DATACOMM INC	VOLKSWAGEN OF AMERICA INC	Manufacturing	Automotive/Transportation Manufacturing	3/6/00	12/31/14	12/28/09	2286731	EXPIRED	5/31/11	WIC-1T	Enterprise Routing	Ent. Access Routing	WANLAN	SYSTEM	CARD	0.00	400.00	40741030	4500068289	Not Covered	783995554	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	418544522	VOLKSWAGEN OF AMERICA	2500 TERMINAL AVE	NATIONAL CITY	CA	91950	UNITED STATES	<NULL>	1186691784	1186691678	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Manufacturing	Automotive/Transportation Manufacturing	1/17/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	SL-19-SEC-K9	Enterprise Routing	Ent. Access Routing	1900ISR	SYSTEM	SOFTWARE	0.00	1000.00	52545827	30K3999S	Covered	56011070587	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	418544522	VOLKSWAGEN OF AMERICA	2500 TERMINAL AVE	NATIONAL CITY	CA	91950	UNITED STATES	FTX17038039	1186691678	<NULL>	VERIZON BUSINESS PURCHASING	INGRAM MICRO	Manufacturing	Automotive/Transportation Manufacturing	1/17/13	<NULL>	<NULL>	94005428	ACTIVE	12/31/17	CISCO1941-SEC/K9	Enterprise Routing	Ent. Access Routing	1900ISR	1941 SERIES	CHASSIS	1447.10	2495.00	52545827	30K3999S	Covered	56011070552	<NULL>		206.00	426.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	LIT144800N4	590016420	590016443		CDW LOGISTICS INC	Manufacturing	Automotive/Transportation Manufacturing	1/11/11	10/31/21	10/30/16	<NULL>	<NULL>	<NULL>	C3KX-PWR-715WAC	Switching	Ent. Switching - Access	C3750X	SYSTEM	CARD	0.00	1000.00	50185002	HPM8039	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	LIT144800NA	590016515	590016443		CDW LOGISTICS INC	Manufacturing	Automotive/Transportation Manufacturing	1/11/11	10/31/21	10/30/16	<NULL>	<NULL>	<NULL>	C3KX-PWR-715WAC	Switching	Ent. Switching - Access	C3750X	SYSTEM	CARD	0.00	1000.00	50185002	HPM8039	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	LIT144800P4	590016353	590016443		CDW LOGISTICS INC	Manufacturing	Automotive/Transportation Manufacturing	1/11/11	10/31/21	10/30/16	<NULL>	<NULL>	<NULL>	C3KX-PWR-715WAC/2	Switching	Ent. Switching - Access	C3750X	SYSTEM	CARD	400.00	1150.00	50185002	HPM8039	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	LIT144800PH	590016459	590016443		CDW LOGISTICS INC	Manufacturing	Automotive/Transportation Manufacturing	1/11/11	10/31/21	10/30/16	<NULL>	<NULL>	<NULL>	C3KX-PWR-715WAC/2	Switching	Ent. Switching - Access	C3750X	SYSTEM	CARD	400.00	1150.00	50185002	HPM8039	Not Covered	<NULL>	<NULL>		0.00	0.00
91268	VOLKSWAGEN AG	2570829	VOLKSWAGEN OF AMERICA INC	2200 FERDINAND PORSCHE DR	HERNDON	VA	20171	UNITED STATES	LIT144319S0	588344442	1149618763		CDW LOGISTICS INC	Manufacturing	Automotive/Transportation Manufacturing	1/5/11	10/31/21	10/30/16	<NULL>	<NULL>	<NULL>	C3KX-PWR-715WAC	Switching	Ent. Switching - Access	C3750X	SYSTEM	CARD	0.00	1000.00	50143811	HNI5231	Not Covered	<NULL>	<NULL>		0.00	0.00
5665018	"FELIX CHEVROLET CO, A CAL LTD PARTNERSHIP"	2383020	VOLKSWAGEN PORSCHE AUDI OF DOWNTOWN	3330 S FIGUEROA ST	LOS ANGELES	CA	90007	UNITED STATES	FOC0801T1Y2	181894927	<NULL>	SYSTEM INTEGRATION ARCHITECTS INC	INGRAM MICRO	Retail	Other (Retail)	1/12/04	12/31/11	12/31/06	2376892	EXPIRED	1/21/05	WS-C2950G-48-EI	Switching	Ent. Switching - Access	C2950	2950G SERIES	CHASSIS	2832.00	4495.00	44036050	1030928S	Not Covered	877229862	<NULL>		0.00	305.00
5665018	"FELIX CHEVROLET CO, A CAL LTD PARTNERSHIP"	2383020	VOLKSWAGEN PORSCHE AUDI OF DOWNTOWN	3330 S FIGUEROA ST	LOS ANGELES	CA	90007	UNITED STATES	FOC0801T1Y5	181861995	<NULL>	SYSTEM INTEGRATION ARCHITECTS INC	INGRAM MICRO	Retail	Other (Retail)	1/12/04	12/31/11	12/31/06	2376892	EXPIRED	1/21/05	WS-C2950G-48-EI	Switching	Ent. Switching - Access	C2950	2950G SERIES	CHASSIS	2832.00	4495.00	44036050	1030928S	Not Covered	877229795	<NULL>		0.00	305.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820331886	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	FTX1751LTMH	1493546334	1493545998	LASALLE SYSTEMS LEASING INC	PRESIDIO NETWORKED SOLUTIONS INC	Wholesale/Distribution	Wholesale/Distribution	1/6/14	10/31/21	10/7/16	93950042	ACTIVE	10/18/19	SNS-4GBSR-1X041RY	Security	Policy & Access	CISE	SERCISEHW	UNKNOWN	0.00	0.00	53725899	36312197-01	Covered	55709548857	<NULL>		0.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820331886	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	FTX1751LTZR	1493546950	1493546761	LASALLE SYSTEMS LEASING INC	PRESIDIO NETWORKED SOLUTIONS INC	Wholesale/Distribution	Wholesale/Distribution	1/6/14	10/31/21	10/7/16	93950042	ACTIVE	10/18/19	SNS-4GBSR-1X041RY	Security	Policy & Access	CISE	SERCISEHW	UNKNOWN	0.00	0.00	53725899	36312197-01	Covered	55709548942	<NULL>		0.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820331886	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	FTX1751LTMT	1493546630	1493546415	LASALLE SYSTEMS LEASING INC	PRESIDIO NETWORKED SOLUTIONS INC	Wholesale/Distribution	Wholesale/Distribution	1/6/14	10/31/21	10/7/16	93950042	ACTIVE	10/18/19	SNS-4GBSR-1X041RY	Security	Policy & Access	CISE	SERCISEHW	UNKNOWN	0.00	0.00	53725899	36312197-01	Covered	55709548436	<NULL>		0.00	0.00
5665018	"FELIX CHEVROLET CO, A CAL LTD PARTNERSHIP"	2383020	VOLKSWAGEN PORSCHE AUDI OF DOWNTOWN	3330 S FIGUEROA ST	LOS ANGELES	CA	90007	UNITED STATES	FOC0801W3D7	181894967	<NULL>	SYSTEM INTEGRATION ARCHITECTS INC	INGRAM MICRO	Retail	Other (Retail)	1/12/04	12/31/11	12/31/06	2376892	EXPIRED	1/21/05	WS-C2950G-48-EI	Switching	Ent. Switching - Access	C2950	2950G SERIES	CHASSIS	2832.00	4495.00	44036050	1030928S	Not Covered	877229852	<NULL>		0.00	305.00
5665018	"FELIX CHEVROLET CO, A CAL LTD PARTNERSHIP"	2383020	VOLKSWAGEN PORSCHE AUDI OF DOWNTOWN	3330 S FIGUEROA ST	LOS ANGELES	CA	90007	UNITED STATES	CSG0750P03J	181183849	<NULL>	SYSTEM INTEGRATION ARCHITECTS INC	INGRAM MICRO	Retail	Other (Retail)	1/6/04	9/17/10	9/17/05	2376892	EXPIRED	1/21/05	WS-C3508G-XL-EN	Switching	Ent. Switching - Access	DSBUOTH	C3500XL SER	CHASSIS	3147.00	4995.00	44036050	1030928S	Not Covered	877229877	<NULL>		0.00	575.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820331886	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	FTX1751LTMG	1493546640	1493546415	LASALLE SYSTEMS LEASING INC	PRESIDIO NETWORKED SOLUTIONS INC	Wholesale/Distribution	Wholesale/Distribution	1/6/14	10/31/21	10/7/16	93950042	ACTIVE	10/18/19	SNS-4GBSR-1X041RY	Security	Policy & Access	CISE	SERCISEHW	UNKNOWN	0.00	0.00	53725899	36312197-01	Covered	55709548447	<NULL>		0.00	0.00
15417	"VOLKSWAGEN GROUP OF AMERICA, INC."	820331886	"VOLKSWAGEN GROUP OF AMERICA, INC."	8001 VOLKSWAGEN DR	CHATTANOOGA	TN	37416	UNITED STATES	FTX1751LTM1	1493546680	1493546415	LASALLE SYSTEMS LEASING INC	PRESIDIO NETWORKED SOLUTIONS INC	Wholesale/Distribution	Wholesale/Distribution	1/6/14	10/31/21	10/7/16	93950042	ACTIVE	10/18/19	SNS-4GBSR-1X041RY	Security	Policy & Access	CISE	SERCISEHW	UNKNOWN	0.00	0.00	53725899	36312197-01	Covered	55709548483	<NULL>		0.00	0.00
9281476	SAIC USA INC	2370626	YELLOW GPS	22 EXPORT DR	STERLING	VA	20164	UNITED STATES	FOC0806R1E5	185554076	<NULL>		SCIENCE APPLICATIONS INTERNATIONAL CORPORATION	Wholesale/Distribution	Wholesale/Distribution	2/13/04	2/28/17	2/20/12	<NULL>	<NULL>	<NULL>	WS-X3500-XL	Switching	Ent. Switching - Access	DSBUOTH	SPARE	CARD	145.00	250.00	44101854	4500713459	Not Covered	<NULL>	<NULL>		0.00	0.00
